Zeit (s),Spektral Centroid (Hz),Power (dB),Energy,Peak Frequenz (Hz),Spectral Flux,Bandbreite (Hz),Spectral Flatness,Spectral Rolloff (Hz)
13.650,4043.81,-61.73,0.043258,695.00,125.728058,3903.16,0.000457,8855.00
13.700,4300.67,-61.47,0.041465,165.00,124.015350,3939.06,0.000531,8970.00
13.750,4266.76,-59.80,0.070955,100.00,341.781403,4132.76,0.000315,9040.00
13.800,4029.18,-56.80,0.151967,100.00,583.984802,4272.11,0.000186,9115.00
13.850,3688.46,-56.94,0.186978,70.00,649.230652,4070.31,0.000122,8230.00
13.900,3400.29,-58.73,0.161235,45.00,601.989014,3532.94,0.000095,7005.00
13.950,3147.55,-60.76,0.137576,45.00,431.393768,3312.56,0.000072,6330.00
14.000,2837.80,-63.44,0.139845,45.00,305.789368,3261.72,0.000031,6130.00
14.050,5179.51,-58.46,0.147974,50.00,407.653625,4554.55,0.000101,10275.00
14.100,6269.15,-57.18,0.124655,65.00,504.369507,4567.90,0.000215,11300.00
14.150,5224.63,-61.74,0.107633,70.00,480.056335,4675.48,0.000069,10540.00
14.200,2163.90,-69.84,0.109843,70.00,177.091583,3257.37,0.000007,5545.00
14.250,1737.16,-72.22,0.106215,70.00,106.446297,2788.50,0.000004,4135.00
14.300,3807.35,-59.51,0.117756,70.00,352.521027,4291.54,0.000162,9225.00
14.350,4512.64,-53.79,0.156361,75.00,501.997955,4394.34,0.000491,10125.00
14.400,4927.36,-55.20,0.118803,75.00,423.421967,4411.57,0.000500,10480.00
14.450,4428.64,-63.09,0.089714,75.00,429.077423,4458.57,0.000064,10120.00
14.500,1212.54,-76.66,0.091963,75.00,131.808838,2762.31,0.000001,2065.00
14.550,5421.61,-66.09,0.095783,75.00,127.284225,4846.56,0.000027,10920.00
14.600,6943.68,-57.63,0.114023,80.00,439.447021,4454.63,0.000255,11510.00
14.650,6237.87,-56.72,0.128094,75.00,432.568481,4517.48,0.000256,11090.00
14.700,3918.76,-62.61,0.127323,70.00,417.430603,3977.41,0.000042,8790.00
14.750,2875.00,-67.87,0.115414,70.00,209.065430,3236.92,0.000012,6530.00
14.800,4595.31,-63.20,0.110167,70.00,254.146332,4645.31,0.000045,10115.00
14.850,4233.23,-57.81,0.183807,70.00,837.537415,4860.19,0.000098,10815.00
14.900,3559.25,-57.34,0.275489,70.00,847.276428,4661.07,0.000054,10215.00
14.950,2811.97,-62.10,0.201225,60.00,826.085693,4067.35,0.000024,7400.00
15.000,2198.63,-68.21,0.107242,55.00,873.404480,2819.44,0.000015,3870.00
15.050,2237.05,-69.15,0.109506,50.00,403.523682,2574.88,0.000008,3820.00
15.100,5250.96,-61.11,0.108870,50.00,246.889236,4630.54,0.000088,10445.00
15.150,6198.68,-57.26,0.120258,50.00,407.071625,4637.26,0.000256,11255.00
15.200,5486.82,-59.60,0.117656,95.00,492.300812,4639.64,0.000136,10705.00
15.250,2627.59,-68.19,0.115717,95.00,330.220581,3174.98,0.000013,5815.00
15.300,1849.00,-71.91,0.109890,95.00,215.806366,2259.86,0.000004,3490.00
15.350,3834.77,-60.19,0.117350,95.00,361.716370,4335.55,0.000135,9460.00
15.400,4357.98,-52.66,0.193678,100.00,805.878357,4347.86,0.000475,9910.00
15.450,4525.83,-52.97,0.174007,50.00,467.235687,4301.44,0.000513,9950.00
15.500,3977.37,-59.14,0.116126,50.00,710.923462,4091.36,0.000149,9180.00
15.550,2276.62,-68.51,0.113664,50.00,309.881226,2702.23,0.000011,3885.00
15.600,2920.60,-67.49,0.112175,50.00,194.671494,3505.92,0.000015,7615.00
15.650,6298.12,-59.97,0.111099,50.00,320.500305,4623.76,0.000126,11255.00
15.700,6562.88,-57.07,0.116120,95.00,424.098114,4516.29,0.000280,11465.00
15.750,4908.86,-60.92,0.119135,95.00,413.128784,4485.99,0.000082,9935.00
